en,ja
Special Attack: Gummy Bombardment,特殊スキル：グミ・ブラスト
EX Special Attack: Cavity Alert,強化特殊スキル：虫歯注意報
"EX Special Attack: Cavity Alert, Right Now!",強化特殊スキル：虫歯注意報、今がチャンス！
Agent Focus: Yuzuha,クローズアップ・柚葉
Dynamic Wallpaper: Yuzuha,ライブ壁紙 柚葉
Sweet Scare,スイートパニック
[Affinity] Lucky Plum Cookie,[適合]福来たる干し梅
Ukinami Yuzuha's Namecard,浮波柚葉の名刺
Chain Attack: Prank Assault,連携スキル：いたずら合戦
Proof of Companionship,「トモダチである証」
Ultimate: Surrender or Suffer the Mischief,終結スキル：トリック・オア・ギブ
Core Passive: Whimsical Wonder,コアパッシブ：ビビッド・カラフル
Additional Ability: The More the Merrier,追加能力：みんなで大騒ぎ！
Miasma Spawn,ミアズマのひな
Miasmic Fiend - Unfathomable,ミアズマ・フィーンド・名は名なれど
Sacrifice - Heretic Jester,サクリファイス・ヘレティック・ジェスター
Battle Trial: Glory,「激戦試練：栄光」
Lionel Thymefield,ライオネル・タイムフィールド
Isolde,イゾルデ
Eleanor,エリナー
Mr. Dong,東さん
Chunshi,春実
Basic Attack: Celestial Overture,通常攻撃：星儀のプレリュード
Qiuhua,秋華
Secrets of Eridu,丸裸エリー
Tanuki Under the Shade,傘下でまどろむ狸
Blessed by Glory: The Crown,栄光に愛されし者・戴冠
Basic Attack: Starshine Waltz,通常攻撃：輝く星のワルツ
Fantastic Bangboo and Where to Find Them,不思議なボンプはどこに？
Dodge: Jumpy Bunny,回避：ラビットホール
Dash Attack: Blade-Dancer's Gale,ダッシュ攻撃：剣舞の風
Savor the Thrill of Battle,挑戦のひとときを楽しむ
"Past Haze, New Clarity",長き霧と雨上がりの兆し
Dodge Counter: Ceremony of Swordlight,回避反撃：剣閃の儀
Commissioner Lowell,ローウェル監察官
"""Roger""",「ロジャー」
Quick Assist: Intertwined Stab,クイック支援：オルタナスラスト
Defensive Assist: Parry Guard,パリィ支援：カウンターディフェンス
Assist Follow-Up: Cross Riposte,支援突撃：クロスカウンター
"Wishful Aspirations, Future Prospects",願いと展望
Celestia School for Girls,セレスティア女学院
Special Attack: Piercing Dawn,特殊スキル：デイブレイクスラスト
EX Special Attack: Aurora Thrust - Northern Cross,強化特殊スキル：オーロラスラスト・北十字
EX Special Attack: Aurora Thrust - Southern Cross,強化特殊スキル：オーロラスラスト・南十字
Chain Attack: Starfall Intermission,連携スキル：星降るインタールード
Ultimate: Starfall Finale,終結スキル：降る星のフィナーレ
Core Passive: Twin Rainbows of the Swordheart,コアパッシブ：双虹の剣心
Additional Ability: Mystery Hunt,追加能力：奇怪を探して
Jia'ao,カオ
Fantasy Resort,ファンタジィ・リゾート
Sailume Bay,泅瓏囲
Lucky Charm,縁起物を求めて
Memory Shard,記憶の欠片
Silver Talent Seeker Medal,敬賢礼士銀メダル
Gold Talent Seeker Medal,敬賢礼士金メダル
Chivalrous Spirit Medal I,義侠精神メダルⅠ
Chivalrous Spirit Medal II,義侠精神メダルⅡ
Chivalrous Spirit Medal III,義侠精神メダルⅢ
Chivalrous Spirit Medal IV,義侠精神メダルⅣ
Timely Assistance Medal I,雪中送炭メダルⅠ
Timely Assistance Medal II,雪中送炭メダルⅡ
Timely Assistance Medal III,雪中送炭メダルⅢ
Timely Assistance Medal IV,雪中送炭メダルⅣ
Kind Helper Medal I,為善最楽メダルⅠ
Kind Helper Medal II,為善最楽メダルⅡ
Kind Helper Medal III,為善最楽メダルⅢ
Kind Helper Medal IV,為善最楽メダルⅣ
Kind Helper Medal V,為善最楽メダルⅤ
Coastal Yellow Croaker,近海フウセイ
Rare Subspecies: Black-Gold Large Yellow Croaker,「レア」黒金フウセイ
Coral Grouper,ホシマダラ
Rare Subspecies: Dragonfruit Grouper,「レア」ドラゴンフルーツマダラ
Bladefish,タチウオ
Rare Subspecies: Blade Runner,「レア」「銀翼キラー」
Pearly-Pearly,真珠貝
Rare Subspecies: Dragonfruit Grouper,「レア」ドラゴンフルーツマダラ
Nautilus,オウムガイ
Rare Subspecies: Dragonfruit Grouper,「レア」ドラゴンフルーツマダラ
Angelfish,エンゼルフィッシュ
Rare Subspecies: Devil Ray,「レア」デーモンフィッシュ
Blue Tang,ナンヨウハギ
Rare Subspecies: Rainbow Cichlid,「レア」ニジイロティラピア
Stingray,毒棘エイ
Rare Subspecies: Legskate,「レア」トゲなしエイ
Manatee,ジュゴン
Rare Subspecies: Black Tornado,「レア」「ブラックサイクロン」
Skying Fish,トビウオ
Rare Subspecies: The Glider,「レア」「グライダー」
Whale Shark,ジンベエザメ
Rare Subspecies: Blubber-gasted,「レア」ビックリサメ
Bigfin Squid,ユウレイイカ
Rare Subspecies: Gloomy Squid,「レア」ユウウツイカ
T-Bone Shark,シュモクザメ
Rare Subspecies: Savage Shark,「レア」凶暴ザメ
Ultimate Prank,イタズラの奥義
Through Thick and Thin,苦いものもいっしょに
Strange Tenant,変わったお客さん
Memories About Old Items,古いものの記憶
Lonely Thoughts,寂しい心の内
Blazing Waves,熱波サーフィン
Archipelago Shoot,離島シューティング
Ocean Angling,遠海フィッシング
A Miraculous Encounter,出会いの奇跡
Fishing,釣り
Copper Paperweight,真鍮の文鎮
Embroidered Sachet,錦織りのサシェ
Gilded Ink Block,金彩煌めく固形墨
Midsummer Fantasy: Clear Sky's Invitation,「晴れ空のお誘い」
Ege,エーゲ
Therese,テレーゼ
Empy,コウテイ
Midsummer Incorporated,ミッドサマー社
Willis,ウィリス
The Farthest Distance (I),最も遠い距離-その一
The Farthest Distance (II),最も遠い距離-その二
Mambo Mola,マンボウ
Rare Subspecies: Slow Mambo,「レア」ユックリマンボウ
Five-Lined Snapper,ロクセンフエダイ
Rare Subspecies: Infinite Snapper,「レア」ムゲンフエダイ
Bannerfish,バトルカジキ
Rare Subspecies: Lance Knight,「レア」「ランスナイト」
Going With the Flow,浮き波に身をまかせ
Intuitive Choice - Yuzuha,直感の選択・柚葉
Intuitive Choice - Alice,直感の選択・アリス
Instinctive Choice: Run for It,直感の選択・進むが勝ち
Journey Back to Shore,帰りの航路
Resort's Honorary Partner,リゾート名誉パートナー
The Legendary Mermaid,伝説の人魚姫
Heatwave Bunny has arrived!,「熱波ウサちゃん」参上！
Aquascaping Expert,アクアリウムデザイナー
Incidental Marine Research,水産研究もついでに
Dancing with the Heatwave,熱波と踊ろう
Sea Sniper God,最強の海上スナイパー
Angler (A Melancholy Mercy for Fish Edition),釣り人（魚心あれば慈悲心Ver.）
Top-Tier Exhibit,最高水準の展示会
Tu,アトー
A Moment Together!,集まるひととき！
A Moment Together!,集まるひととき！
Simplified Truth Puzzle,簡略化された真相のパズル
Depths of Truth Puzzle,深層に迫る真相のパズル
The Complete Truth Puzzle,完全な真相のパズル
Witness: Aiming for Big Fish,見届けし者・大物志向
Fierce Office Politics,熾烈な社内闘争
"""Drastic Measures""",「断根枯葉」
Path to Simplicity,シンプルこそ最強
Artful Brutalist,極致の戦闘芸術家
All's Fair in Loot and War,開けるなよ！絶対に開けるなよ！
Another Good Deed Done,またしても一「善」を成す
Dried-up Reagent,乾ききった試薬
Unclaimed Cargo Box,主なきコンテナ
Devon Pawnshop VIP Customer,「徳豊質店」のお得意様
"""Resale of Hollow-Derived Items Is Prohibited""",「ホロウ産物は転売禁止」
Familiar Stranger,なじみのない知人
A Long Time Ago I,遥か昔の出来事Ⅰ
A Long Time Ago II,遥か昔の出来事Ⅱ
First Step to Learning a Dialect,方言を学ぶ第一歩
Old Radio,古びたラジオ
"Featured ""Drinks""",特色「ドリンク」
Challenge: Eat your way through the resort!,目指せ、リゾートグルメ全制覇！
"Also ""Fishing Prohibited""",「釣り禁止」はこっちも一緒
Tangerine & Emerald,オレンジと緑の軌跡
Cyan Citrus Symphony,青い果実のシンフォニー
Zest Against the Tide,レモン潮流
Zest in Motion,ホッピングライム
Lemme See,流し目サングラス
Luminous Spectacles,さんSUNサングラス
Thymefield family,タイムフィールド家
Dr. Lohr,ロア先生
Lost Spacecraft,失われた宇宙船
Ivy,アイヴィー
Acheron,「アケロン」
Cocytus,「コキュートス」
Styx,「ステュクス」
Sunny Waves Set,セット・澄み渡る波の軌跡
[Hollow] Old Building Complex,「ホロウ」旧建築群
Seashell,海辺の貝殻
Dragon Palace Envoy,「リュウグウノツカイ」
Rare Subspecies: Sea Monster King,「レア」「シーデーモン」
Barracuda,カマス
Rare Subspecies: Lonewolf Fish,「レア」ロンリーフィッシュ
Maki-Maki,シイラ
Rare Subspecies: Demure Maki-Maki,「レア」オトナシシイラ
Lighthouse Fishing Spot,灯台の釣り場
Seaside Fishing Spot,近海の釣り場
Island Fishing Spot,小島の釣り場
Shark Point Fishing Spot,サメの釣り場
Hollow Fishing Spot,ホロウ釣り場
Oil Well Fishing Spot,油田の釣り場
Midsummer Fantasy: Restoration Project!,「リゾート再起計画！」
Ridu Newsletter,『エリー速報』
Like Ukinami and Yuzuha,波に浮かぶ柚子の葉のように
Midsummer Fantasy: Restoration Project!,「リゾート再起計画！」
Visitor Traffic,来客数
Fish,魚肉
Video Game Training Method,「コンピューターゲーム訓練法」
Seed,「シード」
Mackerel,サバ
[Rare Subspecies] Spiny-Finned Mackerel,「レア」タチヒレサバ
Flatfish,ヒラメウオ
[Rare Subspecies] Yellow-Scaled Flatfish,「レア」キヒラメウオ
Striped Prawn,シマシマエビ
Crescent Grunter,ハナサキウオ
Arrow Squid,ホコサキイカ
Striped Prawn,シマシマエビ
Porcupinefish,タマフグ
Roller Octopus,マキダコ
Butterfly Fish,チョウザカナ
Humphead Fish,コブウオ
Lantern Fish,ランタンザカナ
Blackfin Shark,ヒレグロザメ
Bluefin Tuna,アオマグロ
Little Flying Octopus,トビダコ
Lionfish,シシカサゴ
Sailfish,ヤリカジキ
Manta Ray,タンビマンタ
[Rare Subspecies] Tiger Prawn,「レア」トラモンエビ
[Rare Subspecies] Crimson Lightning,「レア」「緋色のイナズマ」
[Rare Subspecies] Rocket Squid,「レア」ロケットイカ
Striped Prawn,シマシマエビ
[Rare Subspecies] Blown-Up Pufferfish,「レア」プンスカフグ
[Rare Subspecies] Coral Octopus,「レア」サンゴマキダコ
[Rare Subspecies] Tomato Butterfly Fish,「レア」トマトチョウザカナ
[Rare Subspecies] Rounded-Headed Immortal,「レア」「デコダカ」
[Rare Subspecies] Infernal Lantern,「レア」「地獄チョウチン」
[Rare Subspecies] Zebra Shark,「レア」マダラザメ
[Rare Subspecies] Deep-Sea Gem,「レア」「深海の宝石」
[Rare Subspecies] Pink-Fringed Octopus,「レア」ピンクダコ
[Rare Subspecies] Dance of Fire,「レア」「火の舞」
[Rare Subspecies] Green-Winged Warship,「レア」「青い翼の戦艦」
[Rare Subspecies] Sea Monster Carpet,「レア」「海のじゅうたん」
Cactus Flower's Invitation (II),サボテン花の誘い・その二
Ann,ヘイアン
Guidie,ゴウホウ
Safie,イチロ
Traffie,マットウ
Metro Terminal: Edge,列車ターミナル・外周
Metro Terminal: Center,列車ターミナル・中央
Dynamic Wallpaper: Round and Roll Assembly,ライブ壁紙・まんまるボンプの集会
Orphie Magnusson & Magus,オルペウス・マグヌッソン＆「鬼火」
"Operation: Save the ""Sea Wizard""!",「海の魔法使い」救出作戦！
Midsummer Fantasy: Restoration Project!,「リゾート再起計画！」
"Desperate Times, Desperate Measures",窮鼠猫を噛む
Midsummer Fantasy: Uninvited Guest,「招かれざる客」
Dusty Treasure,埋もれた宝
Tiger of Fire,火の虎
Golden Tiger Claw,黄金の虎爪
Good Omen,吉兆
Operation: Purge,プレコストムス作戦
"Operation: Purge, Phase One",プレコストムス作戦第一段階
"""We'll Meet Again""",「また会う日まで」
Midsummer Fantasy: Ghost Story Come True?,「怪談は本当だった！？」
Keen Senses Medal,耳目聡明メダル
Chivalrous Spirit Medal I,義侠精神メダルⅠ
Chivalrous Spirit Medal II,義侠精神メダルⅡ
Chivalrous Spirit Medal III,義侠精神メダルⅢ
Chivalrous Spirit Medal IV,義侠精神メダルⅣ
Timely Assistance Medal I,雪中送炭メダルⅠ
Timely Assistance Medal II,雪中送炭メダルⅡ
Timely Assistance Medal III,雪中送炭メダルⅢ
Timely Assistance Medal IV,雪中送炭メダルⅣ
Kind Helper Medal I,為善最楽メダルⅠ
Kind Helper Medal II,為善最楽メダルⅡ
Kind Helper Medal III,為善最楽メダルⅢ
Kind Helper Medal IV,為善最楽メダルⅣ
Kind Helper Medal V,為善最楽メダルⅤ
Safety Inspection,安全調査
"Operation: Purge, Phase Two",プレコストムス作戦第二段階
[Affinity] Rupture Tactical Exchange,[適合]命破戦術交流
Prank Perpetrator,イタズラの主謀者
Bolion,シシオ
Clean Sweep!,一網打尽！
Midsummer Fantasy: Summer Night's Counterattack,「サマーナイト大作戦」
Anxietyboo,コミュ障ボンプ
Flatterboo,褒めるボンプ
Story in Progress,ストーリー進行中
Spacebar,空白
Observation Log,観察日誌
Boo to Work,働きたくンナい
Sailume Bay Pursuit,泅瓏を尋ねて
Source of the Obscuras,オブスキュラの出所
Sea of Plenty,豊穣の海
High-Reward Commission,報酬のいい指名依頼
Approaching Porcelume (I),フォーカスオン輝磁・其の一
Color of the Sky,空の色
Shower Tips,お風呂のコツ
Shake off the Pursuit,追跡を振り切れ
Approaching Porcelume (II),フォーカスオン輝磁・其の二
Approaching Porcelume (III),フォーカスオン輝磁・其の三
Me and Qian,私とチエンさん
Model: Metanukimorphosis,模型：狸の七変化
[Affinity] Perfect Symmetry,[適合]最高のパートナー
Model: Practiced Perfection,模型：十面百錬の星
Agent Focus: Alice,クローズアップ・アリス
Dynamic Wallpaper: Alice,ライブ壁紙 アリス
Alice's Namecard,アリスの名刺
Within Her Heterochromatic Gaze,「色違いの瞳には」
Ultimate Summer Challenge!,真夏の最終挑戦！
Midsummer Fantasy: Fantasy Music Festival!,「ファンタジィ・フェス」
A Summer Night's Moment,夏の夜のひととき
A Huddle of Hooligans,悪党たちの集い
Mechanical Guardian,機械警備員
Midsummer Fantasy: Midsummer's Secret,「ミッドサマーの秘密」
A-Qiang,つよし
Bundle Shop,パックストア
Zhenglin,正林
Celestian Etiquette,セレスティア生の作法
Mysterious Machine,謎の機械
Ghost Ship Adventure,幽霊船の大冒険
"""Lady in White""",「白いワンピースの女」
"Past Figures, Coming Future",行く人来る人
"Past Memories, New Opportunities",往事と好機
The Hollow Raider,ホロウレイダー
Paulo,パロ
Razor,レイザー
Unconditional Trust,無条件の信頼
Paranormal Endurance Challenge!,ホラー耐久チャレンジ！
Celestial Observation,天体観測
Li,リー
Shui,シュイ
Holly,ホリィ
1-in-4 Selectable W-Engine,音動機4択ギフトボックス
Fresh and Icy Energy Drink Special,ひんやりエナジースペシャル
Fresh and Icy Special Commemorative Can,ひんやりスペシャル・記念缶
Model: Roaring Fur-nace,模型：招福の虎炉
Model: Qingming Birdcage,模型：青溟の鳥籠
Model: Tremor Trigram Vessel,模型：雷鳴が如き八卦
Model: Reel Projector,模型：光と影のカット
Model: Radiowave Journey,模型：エレクトロウォーク
Ingenious Craft,巧妙な仕掛け
To Alice,アリスのために
Weasel Gang,いたち組
Space Mysteries: Visitor From the Beyond,無重力な探検・天外からの来客
Space Mysteries: Alien Planet Life,無重力な探検・異星の生活
Space Mysteries: Time Machine,無重力な探検・タイムマシン
[Hollow] Community Shipping Depot,[ホロウ]コミュニティ物流ステーション
Canghai,蒼海
Space Mysteries: Ingenious Knick-Knacks,無重力な探検・奇怪な物
Chess Cultivation: Begin your journey with a game,ゲームから始まる「修行棋譚」
Secret Past,秘められし過去
Space Mysteries: Ruins of Heavens,無重力な探検・宇宙の落とし物
Missing Developer's Secret Letter,失踪した開発者の密書
Qingyun,青雲
Mr. Z,ミスター Z
Lady Meow,ニャーゴちゃん
Failume Summer Puzzle!,澄みわたる輝きの夏！
Bonds That Require No Calculation,演算不要の「絆」
Ferox,フェロクス
Lucro,ルクロー
A Bond Returned,返される絆
Cordis Germina,駆動する種
Bellicose Blaze,憤怒の銃騒
Mercury,「マーキュリー」
Do Not Go Gentle Into That Good Night,穏やかな夜をよしとせず
Dawn's Bloom,暁に咲く花
Moonlight Lullaby,月光騎士の讃歌
Excaliboo,セイケンボンプ
Band of Brave Bangboo,ボンプちゃん、防衛軍に志願！
Flora of the Blooming Valley,花の谷のフローラ
Tearforged Blossoms,鋼より芽吹くは涙の花
Wrathborn Duo,業火の両端
Floral Voyage Into the Unknown,珍花の旅路
Problem Soldier Boot Camp,問題兵士の補習授業
"""En-Nah"" Treasure Hunt",「ンナナ」お宝探し
Spotlight Showdown,スポットライトアリーナ
Rhythm Rave,ミュージック・フレンジー
Wish Bottle Adrift,夢追うボトル物語
Lucia Elowen,リュシア・エロウェン
"Windrider, Wavebreaker (I)",波を駆ける・其の一
Echoes of Melody Linger,余韻の響き
Leisurely Lull: Untold Secrets,ゆったりとしたひと時・肉親には言えないこと
"Windrider, Wavebreaker (II)",波を駆ける・其の二
Yidhari Murphy,イドリー・マーフィー
Greta,グレーテル
Porcelumex,ポーセルメックス
"Windrider, Wavebreaker (III)",波を駆ける・其の三
Three Gates Corp.,スリーゲート
A Mermaid Dream (I),人魚の夢・其の一
???,？？？
Appon,蓬
Ono,野々
A Distant Cry for Help,遠方からのSOS
Wilderness Pursuit,荒野の追跡
A Mermaid Dream (II),人魚の夢・其の二
A Mermaid Dream (III),人魚の夢・其の三
Code of Integrity,誠実な経営
Merfolk,人魚
Energy-Consuming Jackhammer,チャージ型削岩機
Powered Jackhammer,強力削岩機
Sparkstone,火打石
Captain Charge,「くるくる大将軍」
[Hollow] Explosion-Proof Structure,[ホロウ]爆破遮断型構築
Beginning of the Journey,遠い旅の幕開け
Sleip,スレイプ
Ault,オールト
Ways to Dispel Fear,恐怖を克服するには
Rich Lady's Outer Ring Debut?!,お嬢様の初郊外！？
"Ah, Very Well Then",{{MC
Bad Student's Adventure,「『悪い子』アドベンチャー」
First Flea Market,初めてのフリーマーケット
Tropical Fish and You,熱帯魚とあなた
Pinnacle of Symmetrical Aesthetics,対称美学の頂点
Urban Legend Check,怪談検証
Statue Renovation Project,像の改修工事
Rabbit Tails,うさぎのしっぽの長さ
Lotus Lucid Dream,蓮の夢
Where Sky Rests in Water,水鏡に夢うつつ
[Post] Where are y'all planning to vacation this summer?,【雑談】この夏、どこか旅行に行く予定ある？
[Intel] Word is they're planning a beach music festival here!,【情報】ここでビーチフェスが開催されるらしい！
[DON'T] It's haunted again! Stay away from this resort at all costs!,【注意喚起】また怪奇現象！？このリゾートには絶対に来ないで！
"[Discussion] Gotta say, this level of haunting is kinda fun...",【雑談】このくらいの幽霊騒ぎなら、ちょっと楽しいかも…
[Info] Porcelumex to Launch Waifei Peninsula Security Investigation,【情報】ポーセルメックスが衛非地区の安全調査を開始予定
[Warning] A Terrifying Experience,【閲覧注意】背筋も凍る恐ろしい体験
[Intel] Have You Heard About That Ghost Ship of Legend...?,【情報】幽霊船のうわさを聞いたことがある人ー？
[Post] Did y'all hear? Porcelumex's CEO just got the boot!,【雑談】ポーセルメックスのCEOが失脚したって？
[Shadow Reflection],[異影]
Max Adrenaline,アドレナリン上限
Adrenaline Generation Rate,アドレナリン獲得効率
Helen,ヘレン
Mia,ミーア
Shop,ショップ
"Like New, Like Old",新しいような、古いような
Can't Trust Everything,そういう日もある
The Feline Family,ネコ科動物
Feast from the Tiger's Mouth,大食いトラ女子
Treasures,宝物
Ahab,アハブ
Jacqueline,ジャクリーン
Lisa,ジャクリーン
Mercury Core,コア・「マーキュリー」
Tactical Strategy I: Frontline Suppression,戦術プラン・Ⅰ：火力制圧
Tactical Strategy II: Combat Synergy,戦術プラン・Ⅱ：協同戦線
Tactical Strategy III: Explosive Ambush,戦術プラン・Ⅲ：奇襲爆撃
Seed's namecard,「シード」の名刺
Pale Blue Flower of Sorrow,「可憐なる水色の花」
[Affinity] Flowers on the Ruins,[適合]廃墟に咲く花
Agent Focus: Seed,クローズアップ・「シード」
Dynamic Wallpaper: Seed,ライブ壁紙 「シード」
Basic Attack: Falling Petals - Slaughter,通常攻撃：落花・殲滅
Basic Attack: Chrysanthemum Wheel Dance,通常攻撃：霜しべのロンド
Basic Attack: Falling Petals - Downfall,通常攻撃：落花・崩墜
Dodge: Running on Petals,回避：花弁を辿る
Dash Attack: Magnetic Wheel Dance,ダッシュ攻撃：落電のロンド
Dodge Counter: Blossom Burst,回避反撃：乱れ咲く花々
Defensive Assist: Sprouting Barrier,パリィ支援：咲き始めの障壁
Quick Assist: Barrage of Raining Flowers,クイック支援：花嵐斉射
Assist Follow-Up: Crimson Core Burst,支援突撃：紅く爆ぜる花芯
Special Attack: Withered in Frost,特殊スキル：蒼霜の零落
EX Special Attack: Raining Iron Petals,強化特殊スキル：鉄萼の雨
EX Special Attack: Raining Iron Petals - Away,強化特殊スキル：鉄萼の雨・離
Chain Attack: Tempest of Frosty Petals,連携スキル：ヘイル・ストリーム
Ultimate: Clockwork Garden - Bloom!,終結スキル：機巧ガーデン・開花！
Core Passive: Grandmaster of Mysticism,コアパッシブ：術法の第一人者
Additional Ability: Surprise Strike,追加能力：思いがけない援軍
Bangboo Temporary Access,ボンプ臨時アクセス権限
Repay With a Night of Sound Sleep,どうか穏やかな夜を
"Seed Standing Tall, Upon This Earth",大地に立つ「シード」
On a Circle in a Sea of Flowers,花々が咲き誇る輪に
The Blasphemous Shall Not Ascend,冒涜者、昇天べからず
"""Watch Out! Slippery Floor!""",「足元注意！」
Dark Business Rivalry,闇の商業競争
Please Take Guarding the Temple Seriously!,道観の守護者に敬意を！
The Unique Waifei Romance Experience,衛非地区に特有の恋愛譚
If I Can Stop One Heart From Breaking,傷つく心を守ることができたなら
Mahjong: A Way to Turn the Tides,麻雀・破局の法
Safety Before Power Lines,ケーブルのご賞味は安全第一で
"""Good Paying Jobs Are Hard to Find""",「高収入の求人を探すなら」
Li Baorong,リー・バオロン
Basic Attack: High-Pressure Flamethrower,通常攻撃：高圧火炎
Special Attack: Corrosive Flash,特殊スキル：蝕光一閃
Special Attack: Blazing Chamber,特殊スキル：熱血全開
EX Special Attack: Crimson Vortex,強化特殊スキル：灼紅の渦
EX Special Attack: Heat Charge,強化特殊スキル：蓄熱チャージ
EX Special Attack: Watch Your Step,強化特殊スキル：足元注意
EX Special Attack: Fiery Eruption,強化特殊スキル：烈炎噴射
Dodge: Flickering Flames,回避：揺らめく炎光
EX Special Attack: Flickering Flames,強化特殊スキル：烈炎噴射
Dodge Counter: Counter Strike Opportunity,回避反撃：反撃のチャンス
Quick Assist: Searing Slash,クイック支援：焦痕斬り
Defensive Assist: Blazing Gunblade,パリィ支援：焔刃と烈銃
Assist Follow-Up: Boiling Pierce,支援突撃：煮えたぎる刺突
Chain Attack: Overheated Barrel,連携スキル：過熱銃身
Ultimate: Dance With Fire,終結スキル：灼炎と舞う
Core Passive: Taming Wind and Fire,コアパッシブ：風と炎を御して
Additional Ability: Forged in Flames,追加能力：溶炉鍛心
Sacred Sword Unleashed,聖剣解放
Victor's Oath,勝利の誓言
King's Unstoppable Might,制圧する王威
Blessed by Glory I,栄光に愛されし者Ⅰ
Blessed by Glory II,栄光に愛されし者Ⅱ
Blessed by Glory III,栄光に愛されし者Ⅲ
Blessed by Glory IV,栄光に愛されし者Ⅳ
Blessed by Glory V,栄光に愛されし者Ⅴ
Blessed by Glory: The Crown,栄光に愛されし者・戴冠
Leif,レイフ
Universal Audio Memory Card,汎用音声データカード
Iron Law and Outlaws,鉄則と暴挙
Spring Extravaganza,春の日の話
Spring Extravaganza,春の日の話
"Last Night, Ashes",昨夜の残り火
Fuel to the Fire,火の粉かぶり
The Winner's Rules,勝者のルール
Source of Fire,炎の来し方
Soldier's Creed,兵士の信条
"Dawn, Karmic Fire",刻下の業火
An Incomplete Story,大団円とは言えないけれど
Ending at Last...?,ついに、エンディングなの{{MC
Band of Brave Bangboo (I),ボンプちゃん、防衛軍に志願！・その一
Band of Brave Bangboo (II),ボンプちゃん、防衛軍に志願！・その二
Miasmic - Autonomous Support Unit - Terror Raptor,ミアズミック・自律補助ユニット・「テラー・ラプトル」
Miasmic - Doppelganger - The Defector,ミアズミック・ドッペルゲンガー・「背信者」
Miasmic Trooper - Cannoneer,ミアズマ・レムナント・キャノニア
Miasmic Trooper - Shieldguard,ミアズマ・レムナント・ディフェンダー
Doppelganger - The Defector,ドッペルゲンガー・「背信者」
The Defector,「背信者」
The Defiler,「冒涜者」
Qualification Assessment: Edge,資質試験・外周
Qualification Assessment: Frontline,資質試験・前線
Old Capital Metro: Edge,旧都列車・外周
Old Capital Metro: Frontline,旧都列車・前線
Old Capital Metro: Interior,旧都列車・内部
Old Capital Metro: Heartland,旧都列車・奥地
Old Capital Metro,旧都列車
Old Capital Metro: Core,旧都列車・核心
Construction Ruins,工事廃墟
Area Codename: C#-01,エリアコード：C#-01
Construction Ruins: Frontline,工事廃墟・前線
Construction Ruins: Interior,工事廃墟・内部
Construction Ruins: Heartland,工事廃墟・奥地
Band of Brave Bangboo (III),ボンプちゃん、防衛軍に志願！・その三
Construction Ruins: Core,工事廃墟・核心
Abandoned Skyscraper,高層遺跡
Abandoned Skyscraper: Interior,高層遺跡・内部
Abandoned Skyscraper: Heartland,高層遺跡・奥地
Abandoned Skyscraper: Core,高層遺跡・核心
Withering Garden: Core,凋落花園・核心
Withering Garden: Seedbed,凋落花園・苗床
JoJo,ジョージョー
Photo of a Young Girl,若い女性の写真
Bag of Cash,紙幣の詰まったカバン
Sea God,海神様
Retro Flip Phone,旧式ガラケー
Crudely-Crafted Hollow Zero Investigator's ID,粗末な作りの零号ホロウ調査員身分証
Zenless Limit Gauge,ゼンレス限界測定器
"""Withering"" Corruption Sample",「枯渇病」侵蝕サンプル
Bullet,銃弾
Polaroid Picture,ポラロイド写真
Button,ボタン
Official Dossier from the Hollow Investigative Association,ホロウ調査協会が発行した公文書
Termination of Construction Notice,工事差し止め通知書
Pillow from the Staff Breakroom,研究員休憩室の抱き枕
Letter of Recommendation,推薦状
"For You, Love and Flowers",アイの花束を君に
Military Headset,軍用イヤーマフ式通信機
Pair of Handcuffs,手錠
Attendees' Pen Gift Box,会議出席者への万年筆セット
"Book Called ""Symbiosis""",書籍『共生関係』
Band of Brave Bangboo (IV),ボンプちゃん、防衛軍に志願！・その四
Wish Bottle Adrift: Journey's Beginning,夢追うボトル物語・夢を追って出発
Gorgeous Fabric,華やかな布切れ
Matchbox,マッチ箱
Edmund,エドモンド
Pottery Fragment,陶磁器の残片
Flower,1本の花
Damaged Diary,破損した日記帳
Laboratory Map,研究所の地図
Intact Data Memory Card,保存状態のいいメモリーカード
Bangboo's Data Memory Card,ボンプのメモリーカード
Damaged Safe,破損したパスワードボックス
White Star Institute Documents,ホワイトスター学会の書類
Broken Drone,壊れたドローン
Deformed Metal Wreckage,歪んだ金属の残骸
Dampened Ether Explosives,湿ったエーテル爆薬
Byron,バイロン
Photo of the Turbulent Region,乱流エリアの写真
Worn Tablet,ボロボロのタブレット
Seed's Footprints,「シード」という名の足跡
Wish Bottle,夢追うボトル
Jolly Jenny,ジョリー・ジョニー
Look Away,コッチミルナ
Major General Lorenz,ロレンツ少将
Qi Yu,斉漁
Welcome to Seed's World,「シード」の世界へようこそ
Cramped Hang Out,ぎゅうぎゅうのデート
Wish Bottle Adrift: The Spirit Whisperer,夢追うボトル物語・霊感を持つ語り部
Gully,かもめちゃん
Dining Etiquette for Aristocratic Delicacy,貴族料理の食べ方
Dazzling Bangboo Setup,きらめく「イメチェン」大作戦
Stand-in Combat Trial,激戦代行
What the Waves Will Wash Away,波に流されるもの
Ehn-na? Ehn-na-wah-dah-ehn-na!,ンナ？ンナワタンナ！
A World Where Loved Ones Exist,大切な人がいる世界
Bangboo Mechanic,ボンプの修理屋さん
Life Simulation Class,もし猫になれたら
