Basic Attack: L-Form Thundering Fist,"Press or hold  to activate:  Perform up to five forward strikes, dealing Physical DMG and Fire DMG.  During the 3rd hit of the Basic Attack, drag the , and repeatedly press or hold  to unleash a series of melee follow-up attacks. Release the  to follow up with the 4th hit of the Basic Attack.  While performing the startup light punch in the 5th hit of the Basic Attack, drag the  and repeatedly press or hold  to keep alternating between the light punch and 4th hit of the Basic Attack. Release the  to follow up with the subsequent jab combo.  Continue repeatedly pressing or holding  to extend the duration of the jab combo.  When you stop pressing or holding , or when the combo reaches its maximum duration, launches a Finishing Move forward. Lighter is invulnerable during the Finishing Move.  During the 5th hit of the Basic Attack, Lighter takes 40% less DMG.  While in the Morale Burst state, Anti-Interrupt Level is increased during the 5th hit of his Basic Attack, and the DMG reduction effect is increased to 80%.",通常攻撃：L式グラウリング・フィスト, を短押しまたは長押しして発動：  前方に最大5段の打撃を放ち、物理属性ダメージと炎属性ダメージを与える。  『通常攻撃』3段目の発動中にスティックを入力しながら  を連打または長押しすると、体術の連続追撃を持続的に発動できる。  スティックを離すと、そのまま『通常攻撃』4段目に繋げることが可能。  『通常攻撃』5段目の開幕ジャブ中にスティックを入力しながら  を連打または長押しすると、開幕ジャブと『通常攻撃』4段目を繰り返し発動することが可能。スティックを離すと、そのままストレートラッシュに繋げることが可能。   の連打または長押しを続けると、ストレートラッシュの継続時間が延長される。   の連打または長押しをやめた後、あるいはストレートラッシュが継続時間の上限に達した後、前方にとどめの一撃を放つ。とどめの一撃発動中、無敵効果を得る。  『通常攻撃』5段目発動中、ライトの被ダメージ-40%。  「士気奮発」状態にある時、『通常攻撃』5段目発動中に中断耐性レベルがアップし、被ダメージダウン効果が80%になる。
Dodge: Shadowed Slide,Press  to activate:  A quick dash dodge.  Character is invulnerable while using this skill.  Press  while the character is attacking to activate:  Perform a quick shuffle dodge in the direction of the .  This skill will not interrupt the combo count for Basic Attacks.  Character is invulnerable while using this skill.,回避：シャドーステップ, を押して発動：  ダッシュで高速回避する。  スキル発動中、無敵効果を得る。  攻撃中、 を押して発動：  スティックを入力した方向にサイドステップで回避する。  この時、『通常攻撃』のコンボは中断されない。  スキル発動中、無敵効果を得る。
Dash Attack: Charging Slam,"Press  during a dodge to activate:  Rapidly strikes enemies in front, dealing Physical DMG.",ダッシュ攻撃：ムクロ・スラスト,回避時に  を押して発動：  前方に素早く打撃を放ち、物理属性ダメージを与える。
Dodge Counter: Blazing Flash,"Press  during a Perfect Dodge to activate:  Strike enemies in front, dealing Fire DMG.  Character is invulnerable while using this skill.  After using the skill, press or hold  to immediately follow up with the 5th hit of the Basic Attack.",回避反撃：ブレイジングドライブ,『極限回避』後に  を押して発動：  前方の敵に打撃を放ち、炎属性ダメージを与える。  スキル発動中、無敵効果を得る。  スキル発動後、 を短押しまたは長押しすると、そのまま『通常攻撃』5段目に繋げることが可能。
Quick Assist: Blazing Flash - Guard,"When the on-field character is launched, press  to activate:  Strike enemies in front, dealing Fire DMG.  Character is invulnerable while using this skill.  After using the skill, press or hold  to immediately follow up with the 5th hit of the Basic Attack.",クイック支援：ブレイジングドライブ-守,操作しているメンバーが吹き飛ばされた時に、 を押して発動：  前方の敵に打撃を放ち、炎属性ダメージを与える。  スキル発動中、無敵効果を得る。  スキル発動後、 を短押しまたは長押しすると、そのまま『通常攻撃』5段目に繋げることが可能。
Defensive Assist: Swift Break,"When the on-field character is about to be attacked, press  to activate:  Parries the enemy's attack, dealing massive Daze.  Character is invulnerable while using this skill.",パリィ支援：スウィフト・ブレイク,出場中のメンバーが攻撃されそうになった時に、 を押して発動：  敵の攻撃をパリィし、ブレイク値を大量に蓄積させる。  スキル発動中、無敵効果を得る。
Assist Follow-Up: Charging Slam - Stab,"Press  after a Defensive Assist to activate:  Strike enemies in front, dealing Fire DMG.  Character is invulnerable while using this skill.  After using this skill, press or hold  to immediately follow up with the 5th hit of the Basic Attack.",支援突撃：ムクロ・スラスト-刺,『パリィ支援』発動後に  を押して発動：  前方の敵に打撃を放ち、炎属性ダメージを与える。  スキル発動中、無敵効果を得る。  スキル発動後、 を短押しまたは長押しすると、そのまま『通常攻撃』5段目に繋げることが可能。
Special Attack: V-Form Sunrise Uppercut,"Press  to activate:  Strikes enemies in front with an uppercut, dealing Fire DMG.  Anti-Interrupt level is increased while using this skill.  Press  during a shuffle dodge to activate:  Strike forward with a series of punches, dealing Fire DMG.  This skill will not interrupt the combo count for Basic Attacks.  Anti-Interrupt level is increased while using this skill.",特殊スキル：V式サンライズ・アッパー, を押して発動：  アッパーで前方に打撃を放ち、炎属性ダメージを与える。  スキル発動中、中断耐性レベルがアップする。  サイドステップ回避中、 を押して発動：  コンビネーションブローで前方に打撃を放ち、炎属性ダメージを与える。  この時、『通常攻撃』のコンボは中断されない。  スキル発動中、中断耐性レベルがアップする。
EX Special Attack: V-Form Sunrise Uppercut - Full Distance,"With enough Energy, press  to activate:  Leaps into the air with a powerful uppercut, striking enemies in front and dealing massive Fire DMG.  Press  again during this skill to spend additional Energy to perform a powerful follow-up attack, dealing massive Fire DMG.  Character is invulnerable while using this skill.  After using this skill, press or hold  to follow up with the 4th hit of the Basic Attack.  With enough Energy, press  during the shuffle dodge to activate:  Strike forward with a powerful punch combo, dealing massive Fire DMG.  This skill will not interrupt the combo count for Basic Attacks.  Character is invulnerable while using this skill.  After using this skill, press or hold  to immediately follow up with the 5th hit of the Basic Attack.",強化特殊スキル：V式サンライズ・アッパー-フルストローク,エネルギーが溜まっている状態で  を押して発動：  飛び上がり、アッパーで前方に強力な打撃を叩き込み、炎属性ダメージを大量に与える。  スキル発動中に再び  を押すと、追加でエネルギーを消費して強力な追撃を放ち、炎属性ダメージを大量に与える。  スキル発動中、無敵効果を得る。  スキル発動後、 を短押しまたは長押しすると、そのまま『通常攻撃』4段目に繋げることが可能。  サイドステップ回避中、エネルギーが溜まっている状態で  を押して発動：  コンビネーションブローで前方に強力な打撃を放ち、炎属性ダメージを大量に与える。  この時、『通常攻撃』のコンボは中断されない。  スキル発動中、無敵効果を得る。  スキル発動後、 を短押しまたは長押しすると、そのまま『通常攻撃』5段目に繋げることが可能。
Chain Attack: V-Form Scorching Sun,"When a Chain Attack is triggered, select the character to activate:  Unleashes a powerful strike at enemies in front in a small area, dealing massive Fire DMG.  Character is invulnerable while using this skill.",連携スキル：V式スコーチド・サン,『連携スキル』開始時に、対応するエージェントを選択して発動：  前方小範囲の敵に強力な打撃を放ち、炎属性ダメージを大量に与える。  スキル発動中、無敵効果を得る。
Ultimate: W-Form Crowned Inferno,"When Decibel Rating is at Maximum, press  to activate:  Unleashes a powerful strike in a large area around, dealing massive Fire DMG.  Character is invulnerable while using this skill.",終結スキル：W式クラウン・インフェルノ,デシベルレートが『Maximum』に達した時に  を押して発動：  周囲広範囲の敵に強力な打撃を放ち、炎属性ダメージを大量に与える。  スキル発動中、無敵効果を得る。
Core Passive: Accelerant,"Lighter automatically gains Morale over time, at a rate of 2.9 points per second. For each point of Energy consumed by any squad member, Lighter recovers an additional 0.26 Morale, up to a maximum of 100. When Morale reaches 80, the next time Lighter switches into battle he immediately launches a Quick Assist. Once Morale is 80 or higher, executing the 5th hit of his Basic Attack puts Lighter in the Morale Burst state, enhancing the power of the startup light punch, jab combo, and the Finishing Move of the 5th hit of his Basic Attack. When a skill hits an enemy with its power increased, it will continuously consume Morale. With every 10 points of Morale consumed, Lighter's Impact increases by 1%, up to a maximum increase of 10%, and lasting 6s.  In the Morale Burst state, Lighter will no longer automatically gain Morale over time. If his Morale is exhausted during a startup light punch or jab combo, he will automatically follow up with a more powerful Finishing Move. In the Morale Burst state, when startup light punches or jab combos hit enemies, the target's Ice RES and Fire RES are reduced by 15%, lasting 30s. In the Morale Burst state, when the Finishing Move hits an enemy, it applies the Collapse effect on the target, extending its Stunned duration by 3s. The Collapse effect can trigger only once on the same target before they recover from Stun.  When the Finishing Move of the 5th hit of his Basic Attack hits an enemy, when he switches off field, or when his Morale runs out, Lighter will leave the Morale Burst state, keeping any unspent Morale.     *Stats shown are at Base level.",コアパッシブ：アクセレラント,ライトは時間と共に自動で「士気」を獲得する。1秒に回復できる「士気」は2.9Pt。任意のメンバーがエネルギー値を1Pt消費するたびに、ライトの「士気」が追加で0.26Pt回復する。「士気」の上限は100Pt。「士気」が80Ptまで溜まると、その次にライトが出場した時、直接『クイック支援』を発動する。「士気」が80Pt以上に達した後に『通常攻撃』5段目を発動した時、「士気奮発」状態に突入し、『通常攻撃』5段目の開幕ジャブ全般、ストレートラッシュおよびとどめの一撃の威力がアップする。威力がアップした後の攻撃が敵に命中すると、「士気」を持続的に消費する。「士気」を10Pt消費するたびに、ライトの衝撃力が1/1.17/1.33/1.5/1.67/1.83/2%アップする、最大10/11.7/13.3/15/16.7/18.3/20%アップできる、継続時間6秒。  「士気奮発」状態にある時、ライトは時間と共に自動で「士気」を獲得しなくなる、開幕ジャブまたはストレートラッシュ中に「士気」が尽きると、その後より強力なとどめの一撃が自動で発動される。  「士気奮発」状態にある時、開幕ジャブまたはストレートラッシュが敵に命中すると、ターゲットの氷属性ダメージ耐性および炎属性ダメージ耐性が15%ダウンする、継続時間30秒。  「士気奮発」状態にある時、とどめの一撃が敵に命中すると、ターゲットに「壊滅」効果を付与する。ターゲットがブレイク状態になると、「壊滅」効果によりブレイク継続時間が3秒延長される。ブレイク状態から復帰するまで、「壊滅」效果は同じターゲットに対して1回のみ発動可能。  『通常攻撃』5段目のとどめの一撃が敵に命中した時・ライトが退場した時・「士気」が尽きた時、「士気奮発」状態は終了する。その際、残りの「士気」はリセットされない。
Additional Ability: Fighting Spirit,"When another character in your squad is an Attack character or shares the same Faction:  While under the Morale Burst state, when the 5th hit of Lighter's Basic Attack hits an enemy, all squad members gain a stack of Elation, stacking up to 20 times and lasting 30s. Repeated triggers reset the duration. For each stack of Elation, an Agent's Ice DMG and Fire DMG increase by 1.25%.  When obtaining Elation, if Lighter's Impact exceeds 170, every additional 10 points of Impact will increase the buff effect provided by each stack of Elation by an extra 0.25%. When any squad member launches a Chain Attack, it will refresh the duration of all squad members' Elation. Elation can increase the Ice DMG and Fire DMG of Agents by a maximum of 75%.",追加能力：燃える闘志,チームに[強攻]のメンバーまたは自身と同じ陣営のメンバーがいる時に発動：  「士気奮発」状態にある時、ライトの『通常攻撃』5段目が敵に命中すると、チーム全体が「高揚」を1重獲得する、最大20重まで重ね掛け可能、継続時間30秒。重複して発動すると継続時間が更新される。「高揚」1重につき、エージェントの与える氷属性ダメージと炎属性ダメージ+1.25%。  「高揚」を獲得した時、ライトの衝撃力が170Ptを上回る場合、10Pt上回るごとに「高揚」1重ごとのバフ効果が追加+0.25%。任意のメンバーが『連携スキル』を発動した時、チーム全体の「高揚」の継続時間が更新される。「高揚」によってアップできるエージェントの氷属性与ダメージと炎属性与ダメージは最大75%まで。
Glacial Omen,"Upon hitting an enemy with Swift Scissors during Dash Attack: Arctic Ambush , the obtained Flash Freeze Charges are increased to 3. Upon hitting an enemy with Charged Scissor Strike during Dash Attack: Arctic Ambush , the obtained Flash Freeze Charges are increased to 6. For each point of Flash Freeze Charge consumed, Ellen’s CRIT Rate is increased by 2% for 15s, stacking up to 6 times. The duration of each stack is calculated separately. Chilling winds are an omen of winter, and a signal that Ellen is about to apply for extended leave to hibernate. Speaking of which, do sharks actually need to hibernate?",寒冬の先触れ,『ダッシュ攻撃：薄氷の急襲』でのクイック鋏撃が敵に命中させた時、獲得できる「急凍パワー」が3Ptに増える。『ダッシュ攻撃：薄氷の急襲』のチャージ鋏撃が敵に命中した時、獲得できる「急凍パワー」が6Ptに増える。 「急凍パワー」を1Pt消費するたびに、エレンの会心率+2%、継続時間15秒、最大6重まで重ね掛け可能。継続時間は重ごとに独立してカウントされる。 冷たい風は寒冬を知らせる予兆であり、エレンが長～い有給を取って冬眠する合図でもある。 …ところで、本当にサメは冬眠が必要なのだろうか？
Arctic Ocean Predator,"The 3rd hit of Basic Attack: Flash Freeze Trimming can be directly followed up with EX Special Attack: Sharknami . When using an EX Special Attack , each Flash Freeze Charge increases the current attack's CRIT DMG by 20%, up to a maximum of 60%. Despite being freshly stained with red, the massive shears held by Ellen lacked any trace of warmth. The icy cold stems from her iron-forged instrument, as well as the fear of facing a predator such as herself.",極海の捕食者,『通常攻撃：急凍剪定法』3段目発動後、そのまま『強化特殊スキル：シャーク・トルネード』に繋げることが可能。 『強化特殊スキル』発動時、「急凍パワー」1Ptにつき、その攻撃の与える会心ダメージ+20%、最大+60%。 たとえ鮮紅に染まっても、エレンの巨大なハサミが温もりを帯びることはない。 骨の髄まで沁みるようなこの寒さは、鋳鉄の凶器、そして捕食される者の恐怖によってもたらされる。
Overtime-Intolerant,"Basic Attack , Dodge , Assist , Special Attack , and Chain Attack Lv. +2 The whole point of ""efficiency"" is being able to go home early and sleep. So strike harder and strike faster.",残業ゼロ,『通常攻撃』、『回避』、『支援スキル』、『特殊スキル』、『連携スキル』のスキルレベル+2 「効率」とは、早く帰って早く寝るということだ。 故に彼女は力強く武器を抜き、より素早く斬りつける。
Endless Hoarfrost,"Whenever a squad member Freezes or Stuns an enemy, Ellen gains 6 Flash Freeze Charges and the Quick Charge effect. She also recovers 4 Energy. The Energy recovery effect can trigger once per 10s. A relentless assault of piercing cold. Terrifying monstrosities will learn the beauty and cruelty of winter under Ellen's blade. But, actually, the endless work that maids have during holidays is far more cruel...",休みなき寒潮,任意のメンバーが敵に 「凍結」 効果を付与する、または敵をブレイク状態にした時、自身が「急凍パワー」6Pt獲得と「クイックチャージ」効果を獲得し、同時にエネルギーを4Pt回復する。エネルギー回復効果は10秒に1回のみ発動可能。 稜々たる攻勢は休みなく続く。 恐ろしき被造物たちは、エレンの刃のもと、冬の美しさと残酷さを同時に味わうことになるだろう。 残酷さという点では、年中無休のメイドのお仕事も負けてはいないが…
Adequate Sleep,"Basic Attack , Dodge , Assist , Special Attack , and Chain Attack Lv.+2 Except for when in the toughest of battles, Ellen always seems to have that ""I can fall asleep at any moment"" look. Many an enemy has met their demise after underestimating Ellen because of it.",十分な睡眠,『通常攻撃』、『回避』、『支援スキル』、『特殊スキル』、『連携スキル』のスキルレベル+2 よほどの厳しい戦いでない限り、エレンは常に「仕事がなきゃぐっすり寝てたのに」という顔をしている。 それに油断して命を落とす敵は少なくない。
The Feast Begins,"When Ellen uses an EX Special Attack , Chain Attack , or gains Quick Charge , her PEN Ratio increases by 20% for 6s. She also gains 1 stack of The Feast Begins , up to a maximum of 3 stacks. With 3 stacks of The Feast Begins , using a Charged Scissors strike during Dash Attack: Arctic Ambush consumes all stacks, increasing the DMG of the current attack by 250%. An open wound, a drop of blood. A thrilling hunt, a grand feast. A fragile life, a moment of satisfaction.",盛宴の時,『強化特殊スキル』、『連携スキル』を発動、または『クイックチャージ』を獲得した時、エレンの貫通率+20%、継続時間6秒。それと同時に「盛宴」を1重獲得する、最大3重まで重ね掛け可能。「盛宴」を3重所持している状態で、『ダッシュ攻撃：薄氷の急襲』のチャージ鋏撃を敵に命中させた時、すべての「盛宴」を消費することで、その攻撃の与ダメージが+250%。 一つの傷、一滴の血。一度の狩り、一場の宴。紙一重の命、一瞬の悦。
Basic Attack: Saw Teeth Trimming,"Press  to activate:  Unleashes up to 3 attacks, dealing Physical DMG.  Press repeatedly or hold  during the 3rd attack to extend the skill duration.",通常攻撃：鋭牙剪定法, を押して発動。  前方に最大3段の攻撃を放ち、物理属性ダメージを与える。  3段目の最中に、  を連打または長押しすると、スキルの継続時間が延長される。
Basic Attack: Flash Freeze Trimming,"While Flash Freeze is in effect, press  to activate:  Launch up to 3 attacks at enemies in front, dealing Ice DMG.  Each attack consumes 1 point of Flash Freeze Charge.  Press repeatedly or hold  during the 3rd attack to extend the skill duration.",通常攻撃：急凍剪定法,「急凍」効果を発動した時に、  を押して発動：  前方に最大3段の攻撃を放ち、氷属性ダメージを与える。  1段ごとに「急凍パワー」を1Pt消費する。  3段目の最中に、  を連打または長押しすると、スキルの継続時間が延長される。
Dodge: Vortex,"Press  to activate:  A rapid dash dodge.  Character is invulnerable while using this skill.  When Perfect Dodge is triggered, Ellen gains the Quick Charge effect, reducing the charge time of Dash Attack: Arctic Ambush, lasting up to 5 seconds or until it triggers.",回避：渦, を押して発動：  ダッシュで高速回避する。  スキル発動中、無敵効果を得る。  『極限回避』を発動した場合、エレンは「クイックチャージ」効果を獲得する、最大で5秒継続。効果中は、次の『ダッシュ攻撃：薄氷の急襲』のチャージ時間が短縮される、1回のみ発動できる。
Dash: Roaming Hunt,"Hold or double-press  to activate:  Enter the Roaming state, allowing dashing movement.  In the Roaming state, drag the  to control Ellen's direction, and release to stop.  Ellen is invulnerable for a brief time after activation.",ダッシュ：狩り遊ぶ, を長押しまたは2回押して発動：  『遊狩』状態に入り、素早くダッシュで移動する。  『遊狩』状態中はスティックで方向転換し、離すと止まる。  スキルを発動した瞬間に、しばらく無敵効果を得る。
Dash Attack: Arctic Ambush,"While in the Roaming state, press  to activate:  Delivers a spinning slash to enemies before opening her scissors for a Swift Scissors strike, dealing Ice DMG.  Gain 1 point of Flash Freeze Charge when the Swift Scissors strike hits.     While in the Roaming state, hold  to activate:  Perform a spinning slash against the enemy, then pull apart the scissors to unleash a Charged Scissors strike, dealing massive Ice DMG.  Gain 3 points of Flash Freeze Charge when the Charged Scissors strike hits. If the enemy is Frozen, it always triggers Shatter.  Anti-Interrupt level is increased while charging the skill, and DMG taken is reduced by 40%.  Character is invulnerable while using this skill.",ダッシュ攻撃：薄氷の急襲,『遊狩』状態にある時、 を押して発動：  敵に回転斬撃を放ったのち、ハサミを開いてクイック鋏撃を行い、氷属性ダメージを与える。  クイック鋏撃が命中した時、「急凍パワー」を1Pt獲得する。  『遊狩』状態にある時、 を長押しすると発動：  敵に回転斬撃を放ったのち、ハサミを開いてチャージ鋏撃を行い、氷属性ダメージを大量に与える。  チャージ鋏撃が命中した時、「急凍パワー」を3Pt獲得する。敵が「凍結」状態にある場合、必ず「砕氷」効果を発動する。  チャージ中は中断耐性レベルがアップし、被ダメージ-40%。  スキル発動中、無敵効果を得る。     [ポテンシャル解放]  「遊狩」状態にある時、  を押して発動：  敵に回転斬撃を放ったのち、ハサミを開いてクイック鋏撃を行い、氷属性ダメージを与える。  クイック鋏撃が命中した時、「急凍パワー」を1Pt獲得する。    『遊狩』状態にある時、  を長押しして発動：  敵に回転斬撃を放ったのち、ハサミを開いてチャージ鋏撃を行い、氷属性ダメージを大量に与える。  チャージ鋏撃が命中した時、「急凍パワー」を3Pt獲得する。敵が「凍結」状態にある場合、必ず「砕氷」効果を発動する。  チャージ中は中断耐性レベルがアップし、被ダメージ-40%。  チャージ中に敵のダメージを受けた場合、そのダメージを無効化し、即座にチャージが完了する。  スキル発動中、無敵効果を得る。
Flash Freeze,"When Ellen has Flash Freeze Charges, the Flash Freeze effect is activated. Once Flash Freeze activates, Basic Attacks and Dash Attacks expend Flash Freeze Charges, dealing massive Ice DMG.  Ellen can have up to a maximum of 6 Flash Freeze Charges.",急凍,「急凍パワー」を所持している場合、「急凍」効果を発動する。「急凍」効果発動後、『通常攻撃』と『ダッシュ攻撃』は「急凍パワー」を消費し、氷属性ダメージを大量に与える。エレンが所持できる「急凍パワー」は最大6Ptまで。
Dash Attack: Monstrous Wave,"Press  during a dodge to activate:  Launches a dashing slash attack at enemies in front, dealing Physical DMG.",ダッシュ攻撃：荒波,回避時に  を押して発動：  前方に突進斬撃を放ち、物理属性ダメージを与える。
Dash Attack: Cold Snap,"While Flash Freeze is in effect, press  during a dodge to activate:  Launches a dashing slash attack at enemies in front, dealing Ice DMG.  Consumes 1 point of Flash Freeze Charge.",ダッシュ攻撃：寒潮,「急凍」効果発動後に回避した時に  を押して発動：  前方に突進斬撃を放ち、氷属性ダメージを与える。  「急凍パワー」を1Pt消費する。
Dodge Counter: Reef Rock,"Press  during a Perfect Dodge to activate:  Rapidly move through enemies with open scissors for a cutting strike, dealing Ice DMG.  Character is invulnerable while using this skill.",回避反撃：暗礁,『極限回避』後に  を押して発動：  素早く敵の間をくぐり抜け、ハサミを開いて鋏撃を行い、氷属性ダメージを与える。  スキル発動中、無敵効果を得る。
Quick Assist: Shark Sentinel,"When the active character is launched, press  to activate:  Speedily move through the enemy with open scissors for a cutting strike, dealing Ice DMG.  Character is invulnerable while using this skill.  When the character on the field is launched, drag the  and press  to activate:  Enter the Roaming state, enabling dashing movement.  While in the Roaming state, use the  to change directions and release to stop.  Character is invulnerable briefly when triggering the skill.  Upon triggering a Quick Assist, Ellen gains the Quick Charge effect, shortening the charging time of Dash Attack: Arctic Ambush, lasting up to 5s or until it triggers once.",クイック支援：護衛シャーク,操作しているメンバーが吹き飛ばされた時に、  を押して発動：  素早く敵の間をくぐりながらハサミを開き、鋏撃を行い氷属性ダメージを与える。  スキル発動中、無敵効果を得る。     操作しているメンバーが吹き飛ばされた時に、スティックを入力しながら  を押して発動：  『遊狩』状態に入り、素早くダッシュで移動する。  『遊狩』状態中はスティックで方向転換し、離すと止まる。  スキルを発動した瞬間に、しばらく無敵効果を得る。  『クイック支援』発動時、エレンは「クイックチャージ」効果を獲得する、最大で5秒継続。効果中は、次の『ダッシュ攻撃：薄氷の急襲』のチャージ時間が短縮される、1回のみ発動できる。
Defensive Assist: Wavefront Impact,"When the character on field is about to be attacked, press  to activate:  Parries the enemy's attack, dealing massive Daze.  Character is invulnerable while using this skill.",パリィ支援：向かい波,出場中のメンバーが攻撃されそうになった時に、  を押して発動：  敵の攻撃をパリィし、ブレイク値を大量に蓄積させる。  スキル発動中、無敵効果を得る。
Assist Follow-Up: Shark Cruiser,"Press  after a Defensive Assist to activate:  Charge and slash enemies in front, dealing Ice DMG.  Press repeatedly or hold  during the attack to extend the skill duration.  Character is invulnerable while using this skill.",支援突撃：巡洋シャーク,『パリィ支援』発動後、  を押して発動：  前方の敵に突進斬撃を放ち、氷属性ダメージを与える。  スキルの攻撃中、  を連打または長押しすると、スキルの継続時間が延長される。  スキル発動中、無敵効果を得る。
Special Attack: Drift,"Press  to activate:  Use a quick tail sweep attack in front, dealing Ice DMG.  Anti-Interrupt level is increased while using this skill.",特殊スキル：尾びれビンタ, を押して発動：  素早く尾びれで薙ぎ払って前方に攻撃を放ち、氷属性ダメージを与える。  スキル発動中、中断耐性レベルがアップする。
EX Special Attack: Tail Swipe,"When Ellen has enough Energy, press  to activate:  Perform a forceful tail whip attack that deals massive Ice DMG.  Gain 1 Flash Freeze Charge upon striking an enemy.  Character is invulnerable while using this skill.  After executing the move, you can directly follow up with the 3rd-hit of a Basic Attack.",強化特殊スキル：一掃,エネルギーが溜まっている状態で  を押して発動：  尾びれで薙ぎ払って前方に強力な攻撃を放ち、氷属性ダメージを大量に与える。  敵に命中すると、「急凍パワー」を1Pt獲得する。  スキル発動中、無敵効果を得る。  スキル発動後、そのまま『通常攻撃』の3段目に繋げることが可能。
EX Special Attack: Sharknami,"With enough Energy and after activating EX Special Attack: Tail Swipe, press  to activate:  Perform a series of powerful slashes ahead that deal massive Ice DMG.  Gain 1 Flash Freeze Charge upon striking an enemy.  Character is invulnerable while using this skill.  After executing the move, you can directly follow up with the 3rd-hit of a Basic Attack.",強化特殊スキル：シャーク・トルネード,『強化特殊スキル：一掃』発動後、エネルギーが溜まっている状態で  を押して発動：  前方に強力な斬撃を連続で放ち、氷属性ダメージを大量に与える。  敵に命中すると、「急凍パワー」を1Pt獲得する。  スキル発動中、無敵効果を得る。  スキル発動後、そのまま『通常攻撃』の3段目に繋げることが可能。
Chain Attack: Avalanche,"When a Chain Attack is triggered, select the character to activate:  Crash down from above and unleash an ice storm, dealing massive Ice DMG.  Character is invulnerable while using this skill.",連携スキル：雪崩,『連携スキル』開始時に、対応するエージェントを選択して発動：  空中から落下攻撃を放ち、氷の嵐を生成し、氷属性ダメージを大量に与える。  スキル発動中、無敵効果を得る。
Ultimate: Endless Winter,"When Decibel Rating is at Maximum, press  to activate:  Crash down from above and unleash an ice storm before a powerful scissor strike, dealing massive Ice DMG.  Character is invulnerable while using this skill.",終結スキル：終わりなき冬の狂宴,デシベルレートが『Maximum』に達した時に  を押して発動：  空中から落下攻撃を放ち、氷の嵐を生成し、ハサミで強烈な一撃を与え、氷属性ダメージを大量に与える。  スキル発動中、無敵効果を得る。
Core Passive: Sharp-Toothed,"When Ellen launches a Charged Scissors strike during Dash Attack: Arctic Ambush, or consumes a Flash Freeze Charge to activate Basic Attack: Flash Freeze Trimming, the skill's CRIT DMG is increased by 50%.",コアパッシブ：口がおジョーズ,エレンが『ダッシュ攻撃：薄氷の急襲』を行ってチャージ鋏撃を放つ時、または「急凍パワー」を消費して『通常攻撃：急凍剪定法』を発動した時、スキルの会心ダメージ+50/58.3/66.6/75/83.3/91.6/100%。     [ポテンシャル解放]  エレンが『ダッシュ攻撃：薄氷の急襲』でチャージ鋏撃を発動時、または『急凍パワー』を消費して『通常攻撃：急凍剪定法』を発動時、会心ダメージ+50/58.3/66.6/75/83.3/91.6/100%。  この効果は『連携スキル』、『終結スキル』、『通常攻撃：霜鋒』および『通常攻撃：氷刃の波』にも適用される。
Additional Ability: Rising Storm,"When another character in your squad shares the same Attribute or Faction:  When Ellen deals Ice DMG, subsequent Ice DMG increases by 3% for 10s. This effect can stack up to 10 times, and repeated triggers reset the duration.",追加能力：ライジングストーム,チームに自身と同じ属性または同じ陣営のメンバーがいる時に発動：  エレンが氷属性ダメージを与えた時、以降の氷属性与ダメージ+3%、継続時間10秒、最大10重まで重ね掛け可能。重複して発動すると継続時間が更新される。  [ポテンシャル解放] チームに自身と同じ属性、同じ陣営、または[撃破]のメンバーがいる時に発動：  エレンが氷属性ダメージを与えた時、以降の氷属性ダメージ+3%、継続時間10秒、最大10重まで重ね掛け可能。重複して発動すると継続時間が更新される。
Rapid Heat,"When Soldier 11 enters combat or switches in, if her Energy is less than 40, her Energy is recovered to 80. This effect can trigger once every 50s. Long-term high-intensity combat training allows Soldier 11 to complete mastery of her regulatory systems. She will always strive to ensure that she's in the best shape for each and every battle.",急速加熱,接敵状態かつ操作中のメンバーになった時、「11号」のエネルギーが40Pt未満の場合、即座にエネルギーを80Ptまで回復する。50秒に1回のみ発動可能。 過酷な実戦訓練により、「11号」は自身のコンディションをコントロールする術を心得ている。 彼女は全力を尽くし、最高のコンディションであらゆる戦いに臨む。
Scorching Convergence,"When triggering Fire Suppression , Basic Attack , Dash Attack , and Dodge Counter DMG increases by 3%, up to 12 stacks, lasting 15s, with the duration of each stack calculated separately. ""She may look cold and hard, like a big ice cube... But actually, she's scalding hot inside, like a blazing fire."" — From an anonymous soldier of the Obsidian Division",高温凝縮,「11号」が『火力鎮圧』を発動した時、『通常攻撃』、『ダッシュ攻撃』、『回避反撃』の与ダメージ+3%、最大12重まで重ね掛け可能、継続時間15秒。 継続時間は重ごとに独立してカウントされる。 「彼女は一見、氷のように冷たくてお堅く見えるが…」 「その実、炎のように熱い心を内に秘めているんだ」 ——オブシディアン大隊の匿名の軍人より
Elite Soldier,"Basic Attack , Dodge , Assist , Special Attack , and Chain Attack Lv. +2 Soldier 11 always expects the most from herself, no matter if it's in training or physical combat. That is how she maintains her combat prowess.",精鋭兵士,『通常攻撃』、『回避』、『支援スキル』、『特殊スキル』、『連携スキル』のスキルレベル+2 訓練だろうと実戦だろうと、「11号」は常に最も厳しい基準で自分を律している。 彼女が戦闘能力を高水準に保っていられるのはそのためだ。
